seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power,T1_C,T2_C,T3_C,fluid_in_C,fluid_out_C,delta_p,pump_power_calc,pump_cost_per_day,Q_dot,efficiency,delta_T
49.438,269,268,260,9,2,180,256,,,69.00903323537915,69.15876757926947,70.37474235244133,229.99710509039915,349.9147799075381,76,0.00050666692,0.005253122626560001,-1307.1026555068147,,-119.91767481713896
49.539,268,269,259,0,0,18,108,,,69.15876757926947,69.00903323537915,70.52906997233748,,,90,0.0006000002999999999,0.006220803110399999,,,
49.639,270,268,260,1,0,11,104,,,68.85978698119129,69.15876757926947,70.37474235244133,426.52186008440685,,93,0.00062000031,0.006428163214079999,,,
49.74,219,219,212,1,1,12,104,,,77.19835371617438,77.19835371617438,78.48188310973973,426.52186008440685,426.52186008440685,92,0.00061333364,0.0063590431795199995,0.0,,0.0
49.841,253,253,244,4,1,8,113,,,71.46641388450666,71.46641388450666,72.91085152159127,288.3492588429451,426.52186008440685,105,0.00070000035,0.0072576036287999995,-1506.081353531933,,-138.17260124146173
49.941,269,269,260,47,6,8,894,,,69.00903323537915,69.00903323537915,70.37474235244133,140.82211956309186,257.6093565300547,886,0.00590666962,0.06124035062015999,-1272.9808829398949,,-116.78723696696284
50.042,268,268,261,3,1,8,112,,,69.15876757926947,69.15876757926947,70.22094355481465,312.3756795479892,426.52186008440685,104,0.00069333368,0.007188483594239998,-1244.1933678469525,,-114.14618053641766
50.143,268,267,261,3,2,8,97,,,69.15876757926947,69.30899432968585,70.22094355481465,312.3756795479892,349.9147799075381,89,0.00059333363,0.00615168307584,-409.1761939190831,,-37.53910035954891
50.244,267,269,261,2,3,8,110,,,69.30899432968585,69.00903323537915,70.22094355481465,349.9147799075381,312.3756795479892,102,0.00068000034,0.00705024352512,409.1761939190831,,37.53910035954891
50.344,267,269,261,2,3,9,110,,,69.30899432968585,69.00903323537915,70.22094355481465,349.9147799075381,312.3756795479892,101,0.00067333367,0.006981123490559999,409.1761939190831,,37.53910035954891
50.445,266,270,260,2,3,9,110,,,69.45971785377748,68.85978698119129,70.37474235244133,349.9147799075381,312.3756795479892,101,0.00067333367,0.006981123490559999,409.1761939190831,,37.53910035954891
50.546,267,270,259,2,3,9,105,,,69.30899432968585,68.85978698119129,70.52906997233748,349.9147799075381,312.3756795479892,96,0.00064000032,0.0066355233177600005,409.1761939190831,,37.53910035954891
50.647,267,269,260,2,1,10,106,,,69.30899432968585,69.00903323537915,70.37474235244133,349.9147799075381,426.52186008440685,96,0.00064000032,0.0066355233177600005,-835.0171739278694,,-76.60708017686875
50.748,197,219,212,1,1,9,98,,,81.37624449503073,77.19835371617438,78.48188310973973,426.52186008440685,426.52186008440685,89,0.00059333363,0.00615168307584,0.0,,0.0
50.848,223,249,241,2,1,9,107,,,76.48238653933203,72.10251695872694,73.40316512586753,349.9147799075381,426.52186008440685,98,0.0006533336599999999,0.00677376338688,-835.0171739278694,,-76.60708017686875
50.949,242,269,262,5,5,9,105,,,73.2384376039102,69.00903323537915,70.06766883665347,271.01235118159354,271.01235118159354,96,0.00064000032,0.0066355233177600005,0.0,,0.0
51.05,255,270,261,2,3,9,99,,,71.1517655528171,68.85978698119129,70.22094355481465,349.9147799075381,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,409.1761939190831,,37.53910035954891
51.15,255,269,259,2,3,10,101,,,71.1517655528171,69.00903323537915,70.52906997233748,349.9147799075381,312.3756795479892,91,0.00060666697,0.00628992314496,409.1761939190831,,37.53910035954891
51.251,254,269,261,3,3,10,104,,,71.30881046166058,69.00903323537915,70.22094355481465,312.3756795479892,312.3756795479892,94,0.00062666698,0.00649728324864,0.0,,0.0
51.352,253,269,261,4,3,10,109,,,71.46641388450666,69.00903323537915,70.22094355481465,288.3492588429451,312.3756795479892,99,0.00066000033,0.0068428834214399985,-261.88798568498044,,-24.026420705044075
51.452,253,269,261,2,2,9,103,,,71.46641388450666,69.00903323537915,70.22094355481465,349.9147799075381,349.9147799075381,94,0.00062666698,0.00649728324864,0.0,,0.0
51.553,250,270,260,3,3,7,101,,,71.94262719579035,68.85978698119129,70.37474235244133,312.3756795479892,312.3756795479892,94,0.00062666698,0.00649728324864,0.0,,0.0
51.654,251,268,261,2,1,10,100,,,71.78331699106616,69.15876757926947,70.22094355481465,349.9147799075381,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,-835.0171739278694,,-76.60708017686875
51.755,249,270,259,2,2,10,99,,,72.10251695872694,68.85978698119129,70.52906997233748,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
51.856,220,249,239,3,2,8,107,,,77.01820319485813,72.10251695872694,73.7345191866151,312.3756795479892,349.9147799075381,99,0.00066000033,0.0068428834214399985,-409.1761939190831,,-37.53910035954891
51.956,269,269,260,3,2,10,108,,,69.00903323537915,69.00903323537915,70.37474235244133,312.3756795479892,349.9147799075381,98,0.0006533336599999999,0.00677376338688,-409.1761939190831,,-37.53910035954891
52.057,270,269,261,2,2,10,103,,,68.85978698119129,69.00903323537915,70.22094355481465,349.9147799075381,349.9147799075381,93,0.00062000031,0.006428163214079999,0.0,,0.0
52.158,270,269,260,1,2,9,104,,,68.85978698119129,69.00903323537915,70.37474235244133,426.52186008440685,349.9147799075381,95,0.0006333336499999999,0.006566403283199999,835.0171739278694,,76.60708017686875
52.258,270,269,261,1,2,10,105,,,68.85978698119129,69.00903323537915,70.22094355481465,426.52186008440685,349.9147799075381,95,0.0006333336499999999,0.006566403283199999,835.0171739278694,,76.60708017686875
52.359,268,270,260,0,2,9,102,,,69.15876757926947,68.85978698119129,70.37474235244133,,349.9147799075381,93,0.00062000031,0.006428163214079999,,,
52.46,268,269,260,3,1,9,105,,,69.15876757926947,69.00903323537915,70.37474235244133,312.3756795479892,426.52186008440685,96,0.00064000032,0.0066355233177600005,-1244.1933678469525,,-114.14618053641766
52.561,268,270,260,1,1,9,104,,,69.15876757926947,68.85978698119129,70.37474235244133,426.52186008440685,426.52186008440685,95,0.0006333336499999999,0.006566403283199999,0.0,,0.0
52.661,269,268,260,2,3,8,103,,,69.00903323537915,69.15876757926947,70.37474235244133,349.9147799075381,312.3756795479892,95,0.0006333336499999999,0.006566403283199999,409.1761939190831,,37.53910035954891
52.762,269,269,261,3,2,9,106,,,69.00903323537915,69.00903323537915,70.22094355481465,312.3756795479892,349.9147799075381,97,0.00064666699,0.006704643352319999,-409.1761939190831,,-37.53910035954891
52.863,248,247,240,6,5,9,110,,,72.26299170692539,72.4240569361034,73.56852362357301,257.6093565300547,271.01235118159354,101,0.00067333367,0.006981123490559999,-146.09264170177343,,-13.402994651538847
52.964,268,271,260,4,4,28,129,,,69.15876757926947,68.71102454942081,70.37474235244133,288.3492588429451,288.3492588429451,101,0.00067333367,0.006981123490559999,0.0,,0.0
53.065,268,269,261,3,3,72,174,,,69.15876757926947,69.00903323537915,70.22094355481465,312.3756795479892,312.3756795479892,102,0.00068000034,0.00705024352512,0.0,,0.0
53.165,269,269,261,3,3,80,169,,,69.00903323537915,69.00903323537915,70.22094355481465,312.3756795479892,312.3756795479892,89,0.00059333363,0.00615168307584,0.0,,0.0
53.266,269,270,259,5,2,94,180,,,69.00903323537915,68.85978698119129,70.52906997233748,271.01235118159354,349.9147799075381,86,0.00057333362,0.00594432297216,-860.0364731127958,,-78.90242872594456
53.367,269,270,261,3,0,67,146,,,69.00903323537915,68.85978698119129,70.22094355481465,312.3756795479892,,79,0.0005266669299999999,0.0054604827302399996,,,
53.468,269,269,260,2,4,75,161,,,69.00903323537915,69.00903323537915,70.37474235244133,349.9147799075381,288.3492588429451,86,0.00057333362,0.00594432297216,671.0641796040636,,61.565521064592986
53.568,268,270,261,3,2,61,183,,,69.15876757926947,68.85978698119129,70.22094355481465,312.3756795479892,349.9147799075381,122,0.0008133337399999999,0.00843264421632,-409.1761939190831,,-37.53910035954891
53.669,269,269,259,2,1,79,163,,,69.00903323537915,69.00903323537915,70.52906997233748,349.9147799075381,426.52186008440685,84,0.0005600002799999999,0.0058060829030399976,-835.0171739278694,,-76.60708017686875
53.77,269,269,260,4,3,85,174,,,69.00903323537915,69.00903323537915,70.37474235244133,288.3492588429451,312.3756795479892,89,0.00059333363,0.00615168307584,-261.88798568498044,,-24.026420705044075
53.871,247,248,240,3,3,82,175,,,72.4240569361034,72.26299170692539,73.56852362357301,312.3756795479892,312.3756795479892,93,0.00062000031,0.006428163214079999,0.0,,0.0
53.971,269,268,260,3,2,85,175,,,69.00903323537915,69.15876757926947,70.37474235244133,312.3756795479892,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,-409.1761939190831,,-37.53910035954891
54.072,269,268,261,1,1,46,139,,,69.00903323537915,69.15876757926947,70.22094355481465,426.52186008440685,426.52186008440685,93,0.00062000031,0.006428163214079999,0.0,,0.0
54.173,268,269,259,4,3,73,165,,,69.15876757926947,69.00903323537915,70.52906997233748,288.3492588429451,312.3756795479892,92,0.00061333364,0.0063590431795199995,-261.88798568498044,,-24.026420705044075
54.274,268,269,261,9,11,63,152,,,69.15876757926947,69.00903323537915,70.22094355481465,229.99710509039915,217.33631712495702,89,0.00059333363,0.00615168307584,138.00258882331917,,12.660787965442125
54.375,268,267,261,9,13,65,153,,,69.15876757926947,69.30899432968585,70.22094355481465,229.99710509039915,207.25295793310227,88,0.00058666696,0.0060825630412799985,247.911204014536,,22.74414715729688
54.475,267,270,260,4,6,60,146,,,69.30899432968585,68.85978698119129,70.37474235244133,288.3492588429451,257.6093565300547,86,0.00057333362,0.00594432297216,335.0649352105056,,30.739902312890422
54.576,270,268,260,0,0,64,153,,,68.85978698119129,69.15876757926947,70.37474235244133,,,89,0.00059333363,0.00615168307584,,,
54.677,269,269,260,1,0,65,154,,,69.00903323537915,69.00903323537915,70.37474235244133,426.52186008440685,,89,0.00059333363,0.00615168307584,,,
54.778,268,268,261,0,0,68,159,,,69.15876757926947,69.15876757926947,70.22094355481465,,,91,0.00060666697,0.00628992314496,,,
54.879,257,259,251,1,0,66,160,,,70.83933093713097,70.52906997233748,71.78331699106616,426.52186008440685,,94,0.00062666698,0.00649728324864,,,
54.979,269,269,260,2,1,64,153,,,69.00903323537915,69.00903323537915,70.37474235244133,349.9147799075381,426.52186008440685,89,0.00059333363,0.00615168307584,-835.0171739278694,,-76.60708017686875
55.08,270,268,260,1,2,67,147,,,68.85978698119129,69.15876757926947,70.37474235244133,426.52186008440685,349.9147799075381,80,0.0005333336,0.0055296027648,835.0171739278694,,76.60708017686875
55.181,268,269,260,2,2,68,151,,,69.15876757926947,69.00903323537915,70.37474235244133,349.9147799075381,349.9147799075381,83,0.00055333361,0.0057369628684800006,0.0,,0.0
55.281,270,268,261,2,1,63,143,,,68.85978698119129,69.15876757926947,70.22094355481465,349.9147799075381,426.52186008440685,80,0.0005333336,0.0055296027648,-835.0171739278694,,-76.60708017686875
55.382,269,269,261,3,2,64,153,,,69.00903323537915,69.00903323537915,70.22094355481465,312.3756795479892,349.9147799075381,89,0.00059333363,0.00615168307584,-409.1761939190831,,-37.53910035954891
55.483,270,270,261,2,2,64,151,,,68.85978698119129,68.85978698119129,70.22094355481465,349.9147799075381,349.9147799075381,87,0.0005800002899999999,0.006013443006719999,0.0,,0.0
55.584,268,270,261,1,2,61,153,,,69.15876757926947,68.85978698119129,70.22094355481465,426.52186008440685,349.9147799075381,92,0.00061333364,0.0063590431795199995,835.0171739278694,,76.60708017686875
55.684,269,269,260,3,5,54,137,,,69.00903323537915,69.00903323537915,70.37474235244133,312.3756795479892,271.01235118159354,83,0.00055333361,0.0057369628684800006,450.8602791937126,,41.36332836639565
55.785,267,269,259,3,3,64,152,,,69.30899432968585,69.00903323537915,70.52906997233748,312.3756795479892,312.3756795479892,88,0.00058666696,0.0060825630412799985,0.0,,0.0
55.886,258,258,249,1,2,62,153,,,70.68393121451464,70.68393121451464,72.10251695872694,426.52186008440685,349.9147799075381,91,0.00060666697,0.00628992314496,835.0171739278694,,76.60708017686875
55.987,268,269,260,2,2,63,154,,,69.15876757926947,69.00903323537915,70.37474235244133,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
56.087,269,269,261,2,2,58,144,,,69.00903323537915,69.00903323537915,70.22094355481465,349.9147799075381,349.9147799075381,86,0.00057333362,0.00594432297216,0.0,,0.0
56.188,269,270,261,1,3,63,153,,,69.00903323537915,68.85978698119129,70.22094355481465,426.52186008440685,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,1244.1933678469525,,114.14618053641766
56.289,269,269,262,3,2,62,155,,,69.00903323537915,69.00903323537915,70.06766883665347,312.3756795479892,349.9147799075381,93,0.00062000031,0.006428163214079999,-409.1761939190831,,-37.53910035954891
56.39,269,269,261,2,2,62,153,,,69.00903323537915,69.00903323537915,70.22094355481465,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
56.491,268,270,262,1,2,63,151,,,69.15876757926947,68.85978698119129,70.06766883665347,426.52186008440685,349.9147799075381,88,0.00058666696,0.0060825630412799985,835.0171739278694,,76.60708017686875
56.591,268,270,260,2,2,61,153,,,69.15876757926947,68.85978698119129,70.37474235244133,349.9147799075381,349.9147799075381,92,0.00061333364,0.0063590431795199995,0.0,,0.0
56.692,268,270,259,3,3,64,152,,,69.15876757926947,68.85978698119129,70.52906997233748,312.3756795479892,312.3756795479892,88,0.00058666696,0.0060825630412799985,0.0,,0.0
56.793,266,269,261,1,2,60,148,,,69.45971785377748,69.00903323537915,70.22094355481465,426.52186008440685,349.9147799075381,88,0.00058666696,0.0060825630412799985,835.0171739278694,,76.60708017686875
56.894,252,251,243,1,1,54,138,,,71.62458098502037,71.78331699106616,73.07433504692659,426.52186008440685,426.52186008440685,84,0.0005600002799999999,0.0058060829030399976,0.0,,0.0
56.995,271,270,259,4,1,60,149,,,68.71102454942081,68.85978698119129,70.52906997233748,288.3492588429451,426.52186008440685,89,0.00059333363,0.00615168307584,-1506.081353531933,,-138.17260124146173
57.095,268,268,260,2,2,59,149,,,69.15876757926947,69.15876757926947,70.37474235244133,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
57.196,268,268,260,1,3,61,149,,,69.15876757926947,69.15876757926947,70.37474235244133,426.52186008440685,312.3756795479892,88,0.00058666696,0.0060825630412799985,1244.1933678469525,,114.14618053641766
57.297,269,267,261,2,3,63,152,,,69.00903323537915,69.30899432968585,70.22094355481465,349.9147799075381,312.3756795479892,89,0.00059333363,0.00615168307584,409.1761939190831,,37.53910035954891
57.398,270,268,260,2,3,59,146,,,68.85978698119129,69.15876757926947,70.37474235244133,349.9147799075381,312.3756795479892,87,0.0005800002899999999,0.006013443006719999,409.1761939190831,,37.53910035954891
57.498,269,270,260,1,1,62,155,,,69.00903323537915,68.85978698119129,70.37474235244133,426.52186008440685,426.52186008440685,93,0.00062000031,0.006428163214079999,0.0,,0.0
57.599,269,267,260,0,0,61,152,,,69.00903323537915,69.30899432968585,70.37474235244133,,,91,0.00060666697,0.00628992314496,,,
57.7,268,268,261,2,3,61,148,,,69.15876757926947,69.15876757926947,70.22094355481465,349.9147799075381,312.3756795479892,87,0.0005800002899999999,0.006013443006719999,409.1761939190831,,37.53910035954891
57.801,263,263,256,1,1,56,143,,,69.91491351144026,69.91491351144026,70.99527405744965,426.52186008440685,426.52186008440685,87,0.0005800002899999999,0.006013443006719999,0.0,,0.0
57.902,252,252,244,2,2,66,156,,,71.62458098502037,71.62458098502037,72.91085152159127,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
58.002,268,269,260,4,3,63,158,,,69.15876757926947,69.00903323537915,70.37474235244133,288.3492588429451,312.3756795479892,95,0.0006333336499999999,0.006566403283199999,-261.88798568498044,,-24.026420705044075
58.103,268,269,260,2,4,61,148,,,69.15876757926947,69.00903323537915,70.37474235244133,349.9147799075381,288.3492588429451,87,0.0005800002899999999,0.006013443006719999,671.0641796040636,,61.565521064592986
58.204,266,269,261,2,3,56,143,,,69.45971785377748,69.00903323537915,70.22094355481465,349.9147799075381,312.3756795479892,87,0.0005800002899999999,0.006013443006719999,409.1761939190831,,37.53910035954891
58.304,268,269,260,2,3,53,141,,,69.15876757926947,69.00903323537915,70.37474235244133,349.9147799075381,312.3756795479892,88,0.00058666696,0.0060825630412799985,409.1761939190831,,37.53910035954891
58.405,269,268,261,2,3,52,136,,,69.00903323537915,69.15876757926947,70.22094355481465,349.9147799075381,312.3756795479892,84,0.0005600002799999999,0.0058060829030399976,409.1761939190831,,37.53910035954891
58.506,268,269,259,4,2,61,152,,,69.15876757926947,69.00903323537915,70.52906997233748,288.3492588429451,349.9147799075381,91,0.00060666697,0.00628992314496,-671.0641796040636,,-61.565521064592986
58.607,269,269,261,3,1,63,153,,,69.00903323537915,69.00903323537915,70.22094355481465,312.3756795479892,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,-1244.1933678469525,,-114.14618053641766
58.707,268,269,260,3,2,61,150,,,69.15876757926947,69.00903323537915,70.37474235244133,312.3756795479892,349.9147799075381,89,0.00059333363,0.00615168307584,-409.1761939190831,,-37.53910035954891
58.808,268,270,260,3,1,62,156,,,69.15876757926947,68.85978698119129,70.37474235244133,312.3756795479892,426.52186008440685,94,0.00062666698,0.00649728324864,-1244.1933678469525,,-114.14618053641766
58.909,257,256,250,2,1,53,146,,,70.83933093713097,70.99527405744965,71.94262719579035,349.9147799075381,426.52186008440685,93,0.00062000031,0.006428163214079999,-835.0171739278694,,-76.60708017686875
59.01,268,270,260,2,1,65,148,,,69.15876757926947,68.85978698119129,70.37474235244133,349.9147799075381,426.52186008440685,83,0.00055333361,0.0057369628684800006,-835.0171739278694,,-76.60708017686875
59.111,269,269,261,2,3,53,141,,,69.00903323537915,69.00903323537915,70.22094355481465,349.9147799075381,312.3756795479892,88,0.00058666696,0.0060825630412799985,409.1761939190831,,37.53910035954891
59.211,270,269,261,2,2,62,153,,,68.85978698119129,69.00903323537915,70.22094355481465,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
59.312,270,268,260,1,2,54,146,,,68.85978698119129,69.15876757926947,70.37474235244133,426.52186008440685,349.9147799075381,92,0.00061333364,0.0063590431795199995,835.0171739278694,,76.60708017686875
59.413,269,268,261,2,3,53,154,,,69.00903323537915,69.15876757926947,70.22094355481465,349.9147799075381,312.3756795479892,101,0.00067333367,0.006981123490559999,409.1761939190831,,37.53910035954891
59.514,268,269,260,1,1,48,144,,,69.15876757926947,69.00903323537915,70.37474235244133,426.52186008440685,426.52186008440685,96,0.00064000032,0.0066355233177600005,0.0,,0.0
59.614,267,270,260,1,1,60,147,,,69.30899432968585,68.85978698119129,70.37474235244133,426.52186008440685,426.52186008440685,87,0.0005800002899999999,0.006013443006719999,0.0,,0.0
59.715,267,270,260,1,3,53,144,,,69.30899432968585,68.85978698119129,70.37474235244133,426.52186008440685,312.3756795479892,91,0.00060666697,0.00628992314496,1244.1933678469525,,114.14618053641766
59.816,264,263,255,3,2,53,152,,,69.76267294804126,69.91491351144026,71.1517655528171,312.3756795479892,349.9147799075381,99,0.00066000033,0.0068428834214399985,-409.1761939190831,,-37.53910035954891
59.917,262,263,255,2,1,58,155,,,70.06766883665347,69.91491351144026,71.1517655528171,349.9147799075381,426.52186008440685,97,0.00064666699,0.006704643352319999,-835.0171739278694,,-76.60708017686875
60.018,268,270,261,2,2,54,138,,,69.15876757926947,68.85978698119129,70.22094355481465,349.9147799075381,349.9147799075381,84,0.0005600002799999999,0.0058060829030399976,0.0,,0.0
60.118,269,270,262,2,1,49,134,,,69.00903323537915,68.85978698119129,70.06766883665347,349.9147799075381,426.52186008440685,85,0.00056666695,0.0058752029376,-835.0171739278694,,-76.60708017686875
60.219,269,268,260,2,2,56,144,,,69.00903323537915,69.15876757926947,70.37474235244133,349.9147799075381,349.9147799075381,88,0.00058666696,0.0060825630412799985,0.0,,0.0
60.32,268,270,259,1,2,55,142,,,69.15876757926947,68.85978698119129,70.52906997233748,426.52186008440685,349.9147799075381,87,0.0005800002899999999,0.006013443006719999,835.0171739278694,,76.60708017686875
60.421,268,270,259,1,2,52,138,,,69.15876757926947,68.85978698119129,70.52906997233748,426.52186008440685,349.9147799075381,86,0.00057333362,0.00594432297216,835.0171739278694,,76.60708017686875
60.522,269,270,260,1,1,53,136,,,69.00903323537915,68.85978698119129,70.37474235244133,426.52186008440685,426.52186008440685,83,0.00055333361,0.0057369628684800006,0.0,,0.0
60.622,269,269,261,2,3,55,131,,,69.00903323537915,69.00903323537915,70.22094355481465,349.9147799075381,312.3756795479892,76,0.00050666692,0.005253122626560001,409.1761939190831,,37.53910035954891
60.723,268,269,260,2,2,53,142,,,69.15876757926947,69.00903323537915,70.37474235244133,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
60.824,258,258,249,1,2,55,143,,,70.68393121451464,70.68393121451464,72.10251695872694,426.52186008440685,349.9147799075381,88,0.00058666696,0.0060825630412799985,835.0171739278694,,76.60708017686875
60.925,264,264,255,2,2,55,143,,,69.76267294804126,69.76267294804126,71.1517655528171,349.9147799075381,349.9147799075381,88,0.00058666696,0.0060825630412799985,0.0,,0.0
61.026,269,269,261,2,2,55,144,,,69.00903323537915,69.00903323537915,70.22094355481465,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
61.126,268,269,261,2,3,54,142,,,69.15876757926947,69.00903323537915,70.22094355481465,349.9147799075381,312.3756795479892,88,0.00058666696,0.0060825630412799985,409.1761939190831,,37.53910035954891
61.227,269,270,257,3,4,56,142,,,69.00903323537915,68.85978698119129,70.83933093713097,312.3756795479892,288.3492588429451,86,0.00057333362,0.00594432297216,261.88798568498044,,24.026420705044075
61.328,269,270,260,2,2,58,143,,,69.00903323537915,68.85978698119129,70.37474235244133,349.9147799075381,349.9147799075381,85,0.00056666695,0.0058752029376,0.0,,0.0
61.429,268,269,260,2,3,58,147,,,69.15876757926947,69.00903323537915,70.37474235244133,349.9147799075381,312.3756795479892,89,0.00059333363,0.00615168307584,409.1761939190831,,37.53910035954891
61.53,268,270,261,1,2,58,145,,,69.15876757926947,68.85978698119129,70.22094355481465,426.52186008440685,349.9147799075381,87,0.0005800002899999999,0.006013443006719999,835.0171739278694,,76.60708017686875
61.63,267,269,260,2,2,58,144,,,69.30899432968585,69.00903323537915,70.37474235244133,349.9147799075381,349.9147799075381,86,0.00057333362,0.00594432297216,0.0,,0.0
61.731,268,270,260,2,0,57,144,,,69.15876757926947,68.85978698119129,70.37474235244133,349.9147799075381,,87,0.0005800002899999999,0.006013443006719999,,,
61.832,258,258,249,3,1,61,147,,,70.68393121451464,70.68393121451464,72.10251695872694,312.3756795479892,426.52186008440685,86,0.00057333362,0.00594432297216,-1244.1933678469525,,-114.14618053641766
61.933,262,264,255,3,2,58,147,,,70.06766883665347,69.76267294804126,71.1517655528171,312.3756795479892,349.9147799075381,89,0.00059333363,0.00615168307584,-409.1761939190831,,-37.53910035954891
62.034,268,269,260,3,3,50,139,,,69.15876757926947,69.00903323537915,70.37474235244133,312.3756795479892,312.3756795479892,89,0.00059333363,0.00615168307584,0.0,,0.0
62.134,268,268,261,3,4,59,146,,,69.15876757926947,69.15876757926947,70.22094355481465,312.3756795479892,288.3492588429451,87,0.0005800002899999999,0.006013443006719999,261.88798568498044,,24.026420705044075
62.235,267,269,259,4,4,59,147,,,69.30899432968585,69.00903323537915,70.52906997233748,288.3492588429451,288.3492588429451,88,0.00058666696,0.0060825630412799985,0.0,,0.0
62.336,268,270,260,4,6,60,149,,,69.15876757926947,68.85978698119129,70.37474235244133,288.3492588429451,257.6093565300547,89,0.00059333363,0.00615168307584,335.0649352105056,,30.739902312890422
62.437,269,268,260,2,3,63,152,,,69.00903323537915,69.15876757926947,70.37474235244133,349.9147799075381,312.3756795479892,89,0.00059333363,0.00615168307584,409.1761939190831,,37.53910035954891
62.538,269,268,261,2,2,62,155,,,69.00903323537915,69.15876757926947,70.22094355481465,349.9147799075381,349.9147799075381,93,0.00062000031,0.006428163214079999,0.0,,0.0
62.639,268,270,261,1,3,53,155,,,69.15876757926947,68.85978698119129,70.22094355481465,426.52186008440685,312.3756795479892,102,0.00068000034,0.00705024352512,1244.1933678469525,,114.14618053641766
62.739,269,268,261,2,1,66,157,,,69.00903323537915,69.15876757926947,70.22094355481465,349.9147799075381,426.52186008440685,91,0.00060666697,0.00628992314496,-835.0171739278694,,-76.60708017686875
62.84,253,251,244,2,1,64,153,,,71.46641388450666,71.78331699106616,72.91085152159127,349.9147799075381,426.52186008440685,89,0.00059333363,0.00615168307584,-835.0171739278694,,-76.60708017686875
62.941,268,269,262,1,0,63,151,,,69.15876757926947,69.00903323537915,70.06766883665347,426.52186008440685,,88,0.00058666696,0.0060825630412799985,,,
63.042,268,270,259,2,1,70,162,,,69.15876757926947,68.85978698119129,70.52906997233748,349.9147799075381,426.52186008440685,92,0.00061333364,0.0063590431795199995,-835.0171739278694,,-76.60708017686875
63.143,267,268,260,4,2,62,157,,,69.30899432968585,69.15876757926947,70.37474235244133,288.3492588429451,349.9147799075381,95,0.0006333336499999999,0.006566403283199999,-671.0641796040636,,-61.565521064592986
63.244,269,267,261,4,4,105,190,,,69.00903323537915,69.30899432968585,70.22094355481465,288.3492588429451,288.3492588429451,85,0.00056666695,0.0058752029376,0.0,,0.0
63.344,268,270,260,3,2,94,185,,,69.15876757926947,68.85978698119129,70.37474235244133,312.3756795479892,349.9147799075381,91,0.00060666697,0.00628992314496,-409.1761939190831,,-37.53910035954891
63.445,269,269,258,3,1,101,176,,,69.00903323537915,69.00903323537915,70.68393121451464,312.3756795479892,426.52186008440685,75,0.00050000025,0.005184002591999999,-1244.1933678469525,,-114.14618053641766
63.546,268,268,260,2,3,92,182,,,69.15876757926947,69.15876757926947,70.37474235244133,349.9147799075381,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,409.1761939190831,,37.53910035954891
63.647,269,268,262,1,2,91,168,,,69.00903323537915,69.15876757926947,70.06766883665347,426.52186008440685,349.9147799075381,77,0.00051333359,0.0053222426611199995,835.0171739278694,,76.60708017686875
63.747,268,270,260,2,3,83,178,,,69.15876757926947,68.85978698119129,70.37474235244133,349.9147799075381,312.3756795479892,95,0.0006333336499999999,0.006566403283199999,409.1761939190831,,37.53910035954891
63.849,253,254,245,3,4,77,164,,,71.46641388450666,71.30881046166058,72.74798117069224,312.3756795479892,288.3492588429451,87,0.0005800002899999999,0.006013443006719999,261.88798568498044,,24.026420705044075
63.949,268,270,261,3,2,82,170,,,69.15876757926947,68.85978698119129,70.22094355481465,312.3756795479892,349.9147799075381,88,0.00058666696,0.0060825630412799985,-409.1761939190831,,-37.53910035954891
64.05,269,268,261,0,1,72,160,,,69.00903323537915,69.15876757926947,70.22094355481465,,426.52186008440685,88,0.00058666696,0.0060825630412799985,,,
64.151,269,269,261,1,0,75,158,,,69.00903323537915,69.00903323537915,70.22094355481465,426.52186008440685,,83,0.00055333361,0.0057369628684800006,,,
64.252,263,264,253,1,1,68,153,,,69.91491351144026,69.76267294804126,71.46641388450666,426.52186008440685,426.52186008440685,85,0.00056666695,0.0058752029376,0.0,,0.0
64.353,269,270,261,0,2,69,150,,,69.00903323537915,68.85978698119129,70.22094355481465,,349.9147799075381,81,0.00054000027,0.0055987227993600005,,,
64.454,268,270,259,1,0,74,166,,,69.15876757926947,68.85978698119129,70.52906997233748,426.52186008440685,,92,0.00061333364,0.0063590431795199995,,,
64.555,269,269,259,2,2,68,169,,,69.00903323537915,69.00903323537915,70.52906997233748,349.9147799075381,349.9147799075381,101,0.00067333367,0.006981123490559999,0.0,,0.0
