seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power,T1_F,T2_F,T3_F,fluid_in_F,fluid_out_F,P_in_psi,P_out_psi,delta_p,pump_power_calc,pump_cost_per_day,Q_dot,efficiency,delta_T
310.57,404,407,405,,,111,102,397,401,23.079710844025783,23.134525730798487,23.097995716887453,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
310.671,406,407,405,,,111,102,397,401,23.11626729020162,23.134525730798487,23.097995716887453,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
310.772,404,407,405,,,108,103,399,400,23.079710844025783,23.134525730798487,23.097995716887453,,,23.460410557184748,22.374280438796568,-5,4.88,0.0,,,
310.873,407,407,404,,,113,99,397,401,23.134525730798487,23.134525730798487,23.079710844025783,,,24.54654067557293,21.50537634408602,-14,4.88,0.0,,,
310.974,406,404,406,,,109,101,398,400,23.11626729020162,23.079710844025783,23.11626729020162,,,23.677636580862384,21.939828391441296,-8,4.88,0.0,,,
311.075,407,404,405,,,110,102,399,400,23.134525730798487,23.079710844025783,23.097995716887453,,,23.894862604540023,22.15705441511893,-8,4.88,0.0,,,
311.176,406,406,406,,,112,101,399,401,23.11626729020162,23.11626729020162,23.11626729020162,,,24.329314651895295,21.939828391441296,-11,4.88,0.0,,,
311.278,405,407,405,,,106,104,399,401,23.097995716887453,23.134525730798487,23.097995716887453,,,23.02595850982948,22.591506462474204,-2,4.88,0.0,,,
311.379,406,407,404,,,112,98,398,401,23.11626729020162,23.134525730798487,23.079710844025783,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
311.48,404,408,405,,,107,102,399,401,23.079710844025783,23.152771204793225,23.097995716887453,,,23.243184533507115,22.15705441511893,-5,4.88,0.0,,,
311.581,407,406,407,,,112,100,399,401,23.134525730798487,23.11626729020162,23.134525730798487,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
311.682,406,405,407,,,111,102,399,400,23.11626729020162,23.097995716887453,23.134525730798487,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
311.783,405,406,407,,,110,104,398,398,23.097995716887453,23.11626729020162,23.134525730798487,,,23.894862604540023,22.591506462474204,-6,4.88,0.0,,,
311.884,405,404,406,,,111,100,399,400,23.097995716887453,23.079710844025783,23.11626729020162,,,24.11208862821766,21.722602367763656,-11,4.88,0.0,,,
311.985,406,404,407,,,108,105,399,400,23.11626729020162,23.079710844025783,23.134525730798487,,,23.460410557184748,22.80873248615184,-3,4.88,0.0,,,
312.087,406,407,406,,,111,100,397,400,23.11626729020162,23.134525730798487,23.11626729020162,,,24.11208862821766,21.722602367763656,-11,4.88,0.0,,,
312.188,405,407,407,,,107,104,399,399,23.097995716887453,23.134525730798487,23.134525730798487,,,23.243184533507115,22.591506462474204,-3,4.88,0.0,,,
312.289,407,405,407,,,111,98,399,400,23.134525730798487,23.097995716887453,23.134525730798487,,,24.11208862821766,21.288150320408388,-13,4.88,0.0,,,
312.39,403,407,406,,,108,103,397,401,23.06141250406108,23.134525730798487,23.11626729020162,,,23.460410557184748,22.374280438796568,-5,4.88,0.0,,,
312.491,405,407,406,,,109,104,398,398,23.097995716887453,23.134525730798487,23.11626729020162,,,23.677636580862384,22.591506462474204,-5,4.88,0.0,,,
312.592,406,406,405,,,111,100,398,401,23.11626729020162,23.11626729020162,23.097995716887453,,,24.11208862821766,21.722602367763656,-11,4.88,0.0,,,
312.693,405,407,407,,,108,104,398,401,23.097995716887453,23.134525730798487,23.134525730798487,,,23.460410557184748,22.591506462474204,-4,4.88,0.0,,,
312.794,405,407,404,,,111,98,399,401,23.097995716887453,23.134525730798487,23.079710844025783,,,24.11208862821766,21.288150320408388,-13,4.88,0.0,,,
312.896,405,406,406,,,105,102,397,400,23.097995716887453,23.11626729020162,23.11626729020162,,,22.80873248615184,22.15705441511893,-3,4.88,0.0,,,
312.997,406,407,404,,,113,102,397,401,23.11626729020162,23.134525730798487,23.079710844025783,,,24.54654067557293,22.15705441511893,-11,4.88,0.0,,,
313.098,406,406,407,,,110,102,399,400,23.11626729020162,23.11626729020162,23.134525730798487,,,23.894862604540023,22.15705441511893,-8,4.88,0.0,,,
313.199,407,404,407,,,110,105,399,400,23.134525730798487,23.079710844025783,23.134525730798487,,,23.894862604540023,22.80873248615184,-5,4.88,0.0,,,
313.3,406,405,406,,,111,101,399,400,23.11626729020162,23.097995716887453,23.11626729020162,,,24.11208862821766,21.939828391441296,-10,4.88,0.0,,,
313.401,404,407,406,,,109,104,397,400,23.079710844025783,23.134525730798487,23.11626729020162,,,23.677636580862384,22.591506462474204,-5,4.88,0.0,,,
313.502,405,407,408,,,111,99,399,398,23.097995716887453,23.134525730798487,23.152771204793225,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
313.603,405,407,404,,,107,102,396,400,23.097995716887453,23.134525730798487,23.079710844025783,,,23.243184533507115,22.15705441511893,-5,4.88,0.0,,,
313.704,407,407,404,,,112,97,397,401,23.134525730798487,23.134525730798487,23.079710844025783,,,24.329314651895295,21.07092429673075,-15,4.88,0.0,,,
313.805,405,407,407,,,106,103,399,401,23.097995716887453,23.134525730798487,23.134525730798487,,,23.02595850982948,22.374280438796568,-3,4.88,0.0,,,
313.906,407,405,407,,,112,101,399,399,23.134525730798487,23.097995716887453,23.134525730798487,,,24.329314651895295,21.939828391441296,-11,4.88,0.0,,,
314.007,405,407,405,,,111,102,396,401,23.097995716887453,23.134525730798487,23.097995716887453,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
314.108,406,405,408,,,109,105,397,400,23.11626729020162,23.097995716887453,23.152771204793225,,,23.677636580862384,22.80873248615184,-4,4.88,0.0,,,
314.209,406,406,406,,,112,99,399,400,23.11626729020162,23.11626729020162,23.11626729020162,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
314.31,407,404,406,,,107,102,398,401,23.134525730798487,23.079710844025783,23.11626729020162,,,23.243184533507115,22.15705441511893,-5,4.88,0.0,,,
314.411,405,407,406,,,111,100,399,398,23.097995716887453,23.134525730798487,23.11626729020162,,,24.11208862821766,21.722602367763656,-11,4.88,0.0,,,
314.513,406,406,405,,,108,102,399,400,23.11626729020162,23.11626729020162,23.097995716887453,,,23.460410557184748,22.15705441511893,-6,4.88,0.0,,,
314.614,408,407,407,,,109,106,398,400,23.152771204793225,23.134525730798487,23.134525730798487,,,23.677636580862384,23.02595850982948,-3,4.88,0.0,,,
314.715,405,407,406,,,111,102,397,401,23.097995716887453,23.134525730798487,23.11626729020162,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
314.816,406,406,406,,,107,105,397,401,23.11626729020162,23.11626729020162,23.11626729020162,,,23.243184533507115,22.80873248615184,-2,4.88,0.0,,,
314.917,407,405,407,,,112,99,399,398,23.134525730798487,23.097995716887453,23.134525730798487,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
315.018,407,405,407,,,109,101,399,400,23.134525730798487,23.097995716887453,23.134525730798487,,,23.677636580862384,21.939828391441296,-8,4.88,0.0,,,
315.119,407,405,407,,,111,102,399,399,23.134525730798487,23.097995716887453,23.134525730798487,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
315.22,404,408,405,,,111,98,397,401,23.079710844025783,23.152771204793225,23.097995716887453,,,24.11208862821766,21.288150320408388,-13,4.88,0.0,,,
315.321,406,405,407,,,108,104,399,400,23.11626729020162,23.097995716887453,23.134525730798487,,,23.460410557184748,22.591506462474204,-4,4.88,0.0,,,
315.422,404,407,406,,,111,99,398,399,23.079710844025783,23.134525730798487,23.11626729020162,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
315.523,407,406,408,,,106,101,399,399,23.134525730798487,23.11626729020162,23.152771204793225,,,23.02595850982948,21.939828391441296,-5,4.88,0.0,,,
315.624,405,408,406,,,112,99,397,401,23.097995716887453,23.152771204793225,23.11626729020162,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
315.726,405,407,404,,,109,103,397,400,23.097995716887453,23.134525730798487,23.079710844025783,,,23.677636580862384,22.374280438796568,-6,4.88,0.0,,,
315.827,407,404,407,,,110,102,398,400,23.134525730798487,23.079710844025783,23.134525730798487,,,23.894862604540023,22.15705441511893,-8,4.88,0.0,,,
315.928,405,407,407,,,110,101,398,399,23.097995716887453,23.134525730798487,23.134525730798487,,,23.894862604540023,21.939828391441296,-9,4.88,0.0,,,
316.029,405,407,406,,,107,105,399,401,23.097995716887453,23.134525730798487,23.11626729020162,,,23.243184533507115,22.80873248615184,-2,4.88,0.0,,,
316.13,407,405,403,,,111,99,399,400,23.134525730798487,23.097995716887453,23.06141250406108,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
316.231,405,407,405,,,109,102,397,400,23.097995716887453,23.134525730798487,23.097995716887453,,,23.677636580862384,22.15705441511893,-7,4.88,0.0,,,
316.332,404,407,404,,,112,101,397,399,23.079710844025783,23.134525730798487,23.079710844025783,,,24.329314651895295,21.939828391441296,-11,4.88,0.0,,,
316.433,406,407,405,,,111,102,398,398,23.11626729020162,23.134525730798487,23.097995716887453,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
316.534,404,407,403,,,109,105,397,400,23.079710844025783,23.134525730798487,23.06141250406108,,,23.677636580862384,22.80873248615184,-4,4.88,0.0,,,
316.635,404,408,404,,,112,98,398,401,23.079710844025783,23.152771204793225,23.079710844025783,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
316.736,407,406,407,,,108,101,399,400,23.134525730798487,23.11626729020162,23.134525730798487,,,23.460410557184748,21.939828391441296,-7,4.88,0.0,,,
316.837,405,404,407,,,110,98,398,399,23.097995716887453,23.079710844025783,23.134525730798487,,,23.894862604540023,21.288150320408388,-12,4.88,0.0,,,
316.939,405,405,407,,,108,102,400,400,23.097995716887453,23.097995716887453,23.134525730798487,,,23.460410557184748,22.15705441511893,-6,4.88,0.0,,,
317.04,404,406,407,,,110,106,399,398,23.079710844025783,23.11626729020162,23.134525730798487,,,23.894862604540023,23.02595850982948,-4,4.88,0.0,,,
317.141,406,405,407,,,112,99,398,400,23.11626729020162,23.097995716887453,23.134525730798487,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
317.242,406,403,407,,,107,101,399,398,23.11626729020162,23.06141250406108,23.134525730798487,,,23.243184533507115,21.939828391441296,-6,4.88,0.0,,,
317.343,404,407,407,,,112,99,398,398,23.079710844025783,23.134525730798487,23.134525730798487,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
317.444,407,404,407,,,108,102,397,399,23.134525730798487,23.079710844025783,23.134525730798487,,,23.460410557184748,22.15705441511893,-6,4.88,0.0,,,
317.545,407,408,406,,,111,103,400,398,23.134525730798487,23.152771204793225,23.11626729020162,,,24.11208862821766,22.374280438796568,-8,4.88,0.0,,,
317.646,406,405,407,,,111,100,399,399,23.11626729020162,23.097995716887453,23.134525730798487,,,24.11208862821766,21.722602367763656,-11,4.88,0.0,,,
317.747,407,406,407,,,108,103,400,399,23.134525730798487,23.11626729020162,23.134525730798487,,,23.460410557184748,22.374280438796568,-5,4.88,0.0,,,
317.849,406,407,407,,,112,98,398,400,23.11626729020162,23.134525730798487,23.134525730798487,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
317.95,395,395,394,,,108,102,385,388,22.914520614234448,22.914520614234448,22.896093405405168,,,23.460410557184748,22.15705441511893,-6,4.88,0.0,,,
318.051,407,406,404,,,111,104,398,400,23.134525730798487,23.11626729020162,23.079710844025783,,,24.11208862821766,22.591506462474204,-7,4.88,0.0,,,
318.152,407,405,407,,,112,100,399,398,23.134525730798487,23.097995716887453,23.134525730798487,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
318.253,406,407,404,,,107,103,399,400,23.11626729020162,23.134525730798487,23.079710844025783,,,23.243184533507115,22.374280438796568,-4,4.88,0.0,,,
318.354,407,405,407,,,113,99,399,397,23.134525730798487,23.097995716887453,23.134525730798487,,,24.54654067557293,21.50537634408602,-14,4.88,0.0,,,
318.454,406,406,406,,,107,102,399,398,23.11626729020162,23.11626729020162,23.11626729020162,,,23.243184533507115,22.15705441511893,-5,4.88,0.0,,,
318.555,406,406,405,,,111,102,399,400,23.11626729020162,23.11626729020162,23.097995716887453,,,24.11208862821766,22.15705441511893,-9,4.88,0.0,,,
318.656,407,406,406,,,109,101,399,398,23.134525730798487,23.11626729020162,23.11626729020162,,,23.677636580862384,21.939828391441296,-8,4.88,0.0,,,
318.757,404,407,406,,,109,105,399,400,23.079710844025783,23.134525730798487,23.11626729020162,,,23.677636580862384,22.80873248615184,-4,4.88,0.0,,,
318.858,404,408,407,,,112,98,399,400,23.079710844025783,23.152771204793225,23.134525730798487,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
318.959,407,404,407,,,107,102,397,400,23.134525730798487,23.079710844025783,23.134525730798487,,,23.243184533507115,22.15705441511893,-5,4.88,0.0,,,
319.06,407,404,407,,,111,101,399,399,23.134525730798487,23.079710844025783,23.134525730798487,,,24.11208862821766,21.939828391441296,-10,4.88,0.0,,,
319.161,405,407,404,,,109,101,399,400,23.097995716887453,23.134525730798487,23.079710844025783,,,23.677636580862384,21.939828391441296,-8,4.88,0.0,,,
319.262,407,403,407,,,111,105,399,401,23.134525730798487,23.06141250406108,23.134525730798487,,,24.11208862821766,22.80873248615184,-6,4.88,0.0,,,
319.362,407,404,406,,,112,99,397,400,23.134525730798487,23.079710844025783,23.11626729020162,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
319.463,404,406,406,,,107,101,397,400,23.079710844025783,23.11626729020162,23.11626729020162,,,23.243184533507115,21.939828391441296,-6,4.88,0.0,,,
319.564,407,407,407,,,111,99,398,401,23.134525730798487,23.134525730798487,23.134525730798487,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
319.665,406,403,406,,,108,102,397,401,23.11626729020162,23.06141250406108,23.11626729020162,,,23.460410557184748,22.15705441511893,-6,4.88,0.0,,,
319.766,407,404,407,,,109,104,396,401,23.134525730798487,23.079710844025783,23.134525730798487,,,23.677636580862384,22.591506462474204,-5,4.88,0.0,,,
319.866,406,407,404,,,111,100,399,399,23.11626729020162,23.134525730798487,23.079710844025783,,,24.11208862821766,21.722602367763656,-11,4.88,0.0,,,
319.967,406,407,405,,,108,101,399,398,23.11626729020162,23.134525730798487,23.097995716887453,,,23.460410557184748,21.939828391441296,-7,4.88,0.0,,,
320.068,405,407,405,,,111,98,398,398,23.097995716887453,23.134525730798487,23.097995716887453,,,24.11208862821766,21.288150320408388,-13,4.88,0.0,,,
320.169,406,407,404,,,110,101,399,399,23.11626729020162,23.134525730798487,23.079710844025783,,,23.894862604540023,21.939828391441296,-9,4.88,0.0,,,
320.27,406,406,403,,,111,106,399,400,23.11626729020162,23.11626729020162,23.06141250406108,,,24.11208862821766,23.02595850982948,-5,4.88,0.0,,,
320.371,407,405,407,,,111,99,399,398,23.134525730798487,23.097995716887453,23.134525730798487,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
320.472,404,407,405,,,107,101,397,400,23.079710844025783,23.134525730798487,23.097995716887453,,,23.243184533507115,21.939828391441296,-6,4.88,0.0,,,
320.573,406,406,406,,,111,99,400,398,23.11626729020162,23.11626729020162,23.11626729020162,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
320.674,406,406,405,,,108,102,398,401,23.11626729020162,23.11626729020162,23.097995716887453,,,23.460410557184748,22.15705441511893,-6,4.88,0.0,,,
320.776,405,407,404,,,111,103,397,401,23.097995716887453,23.134525730798487,23.079710844025783,,,24.11208862821766,22.374280438796568,-8,4.88,0.0,,,
320.877,404,406,405,,,111,101,398,401,23.079710844025783,23.11626729020162,23.097995716887453,,,24.11208862821766,21.939828391441296,-10,4.88,0.0,,,
320.978,404,406,406,,,109,105,398,399,23.079710844025783,23.11626729020162,23.11626729020162,,,23.677636580862384,22.80873248615184,-4,4.88,0.0,,,
321.079,407,405,405,,,111,100,399,401,23.134525730798487,23.097995716887453,23.097995716887453,,,24.11208862821766,21.722602367763656,-11,4.88,0.0,,,
321.18,405,407,405,,,107,101,399,400,23.097995716887453,23.134525730798487,23.097995716887453,,,23.243184533507115,21.939828391441296,-6,4.88,0.0,,,
321.281,404,406,407,,,110,99,399,398,23.079710844025783,23.11626729020162,23.134525730798487,,,23.894862604540023,21.50537634408602,-11,4.88,0.0,,,
321.382,404,407,407,,,107,101,399,398,23.079710844025783,23.134525730798487,23.134525730798487,,,23.243184533507115,21.939828391441296,-6,4.88,0.0,,,
321.483,404,406,406,,,111,105,399,398,23.079710844025783,23.11626729020162,23.11626729020162,,,24.11208862821766,22.80873248615184,-6,4.88,0.0,,,
321.584,407,406,406,,,111,100,399,400,23.134525730798487,23.11626729020162,23.11626729020162,,,24.11208862821766,21.722602367763656,-11,4.88,0.0,,,
321.685,407,406,407,,,107,102,399,399,23.134525730798487,23.11626729020162,23.134525730798487,,,23.243184533507115,22.15705441511893,-5,4.88,0.0,,,
321.787,405,407,407,,,111,97,399,398,23.097995716887453,23.134525730798487,23.134525730798487,,,24.11208862821766,21.07092429673075,-14,4.88,0.0,,,
321.888,404,407,404,,,108,102,397,401,23.079710844025783,23.134525730798487,23.079710844025783,,,23.460410557184748,22.15705441511893,-6,4.88,0.0,,,
321.989,404,407,405,,,112,104,397,398,23.079710844025783,23.134525730798487,23.097995716887453,,,24.329314651895295,22.591506462474204,-8,4.88,0.0,,,
322.09,405,407,407,,,110,100,399,398,23.097995716887453,23.134525730798487,23.134525730798487,,,23.894862604540023,21.722602367763656,-10,4.88,0.0,,,
322.191,405,404,406,,,109,105,399,398,23.097995716887453,23.079710844025783,23.11626729020162,,,23.677636580862384,22.80873248615184,-4,4.88,0.0,,,
322.292,391,395,394,,,111,98,388,387,22.84071996364412,22.914520614234448,22.896093405405168,,,24.11208862821766,21.288150320408388,-13,4.88,0.0,,,
322.393,404,406,404,,,107,101,397,400,23.079710844025783,23.11626729020162,23.079710844025783,,,23.243184533507115,21.939828391441296,-6,4.88,0.0,,,
322.494,406,408,407,,,113,102,399,398,23.11626729020162,23.152771204793225,23.134525730798487,,,24.54654067557293,22.15705441511893,-11,4.88,0.0,,,
322.596,405,405,407,,,109,101,399,400,23.097995716887453,23.097995716887453,23.134525730798487,,,23.677636580862384,21.939828391441296,-8,4.88,0.0,,,
322.697,407,406,406,,,110,105,399,401,23.134525730798487,23.11626729020162,23.11626729020162,,,23.894862604540023,22.80873248615184,-5,4.88,0.0,,,
322.798,407,405,406,,,112,99,399,401,23.134525730798487,23.097995716887453,23.11626729020162,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
322.899,407,407,404,,,108,102,397,401,23.134525730798487,23.134525730798487,23.079710844025783,,,23.460410557184748,22.15705441511893,-6,4.88,0.0,,,
323.0,405,407,407,,,112,99,398,400,23.097995716887453,23.134525730798487,23.134525730798487,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
323.101,405,407,405,,,108,102,397,400,23.097995716887453,23.134525730798487,23.097995716887453,,,23.460410557184748,22.15705441511893,-6,4.88,0.0,,,
323.202,405,407,405,,,112,106,397,401,23.097995716887453,23.134525730798487,23.097995716887453,,,24.329314651895295,23.02595850982948,-6,4.88,0.0,,,
323.304,406,406,407,,,110,101,399,398,23.11626729020162,23.11626729020162,23.134525730798487,,,23.894862604540023,21.939828391441296,-9,4.88,0.0,,,
323.405,405,407,405,,,109,102,398,400,23.097995716887453,23.134525730798487,23.097995716887453,,,23.677636580862384,22.15705441511893,-7,4.88,0.0,,,
323.506,405,407,405,,,111,98,398,401,23.097995716887453,23.134525730798487,23.097995716887453,,,24.11208862821766,21.288150320408388,-13,4.88,0.0,,,
323.607,405,407,407,,,106,101,397,400,23.097995716887453,23.134525730798487,23.134525730798487,,,23.02595850982948,21.939828391441296,-5,4.88,0.0,,,
323.708,407,406,407,,,111,99,399,398,23.134525730798487,23.11626729020162,23.134525730798487,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
323.809,404,406,406,,,111,101,398,401,23.079710844025783,23.11626729020162,23.11626729020162,,,24.11208862821766,21.939828391441296,-10,4.88,0.0,,,
323.91,404,406,404,,,109,103,397,400,23.079710844025783,23.11626729020162,23.079710844025783,,,23.677636580862384,22.374280438796568,-6,4.88,0.0,,,
324.012,405,406,404,,,112,100,398,399,23.097995716887453,23.11626729020162,23.079710844025783,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
324.113,405,407,407,,,108,103,399,398,23.097995716887453,23.134525730798487,23.134525730798487,,,23.460410557184748,22.374280438796568,-5,4.88,0.0,,,
324.214,406,407,404,,,112,98,398,401,23.11626729020162,23.134525730798487,23.079710844025783,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
324.315,405,407,404,,,108,103,397,400,23.097995716887453,23.134525730798487,23.079710844025783,,,23.460410557184748,22.374280438796568,-5,4.88,0.0,,,
324.416,407,405,407,,,110,101,399,401,23.134525730798487,23.097995716887453,23.134525730798487,,,23.894862604540023,21.939828391441296,-9,4.88,0.0,,,
324.517,407,406,407,,,112,102,397,401,23.134525730798487,23.11626729020162,23.134525730798487,,,24.329314651895295,22.15705441511893,-10,4.88,0.0,,,
324.618,407,405,406,,,110,106,399,400,23.134525730798487,23.097995716887453,23.11626729020162,,,23.894862604540023,23.02595850982948,-4,4.88,0.0,,,
324.719,406,407,404,,,112,100,397,401,23.11626729020162,23.134525730798487,23.079710844025783,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
324.82,404,406,408,,,106,101,397,401,23.079710844025783,23.11626729020162,23.152771204793225,,,23.02595850982948,21.939828391441296,-5,4.88,0.0,,,
324.922,407,407,405,,,111,99,400,398,23.134525730798487,23.134525730798487,23.097995716887453,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
325.023,406,407,405,,,109,102,397,400,23.11626729020162,23.134525730798487,23.097995716887453,,,23.677636580862384,22.15705441511893,-7,4.88,0.0,,,
325.124,406,404,406,,,110,105,398,399,23.11626729020162,23.079710844025783,23.11626729020162,,,23.894862604540023,22.80873248615184,-5,4.88,0.0,,,
325.225,407,404,406,,,113,100,399,401,23.134525730798487,23.079710844025783,23.11626729020162,,,24.54654067557293,21.722602367763656,-13,4.88,0.0,,,
325.326,404,407,407,,,106,102,399,398,23.079710844025783,23.134525730798487,23.134525730798487,,,23.02595850982948,22.15705441511893,-4,4.88,0.0,,,
325.427,405,407,405,,,112,98,399,401,23.097995716887453,23.134525730798487,23.097995716887453,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
325.528,403,407,405,,,109,103,397,401,23.06141250406108,23.134525730798487,23.097995716887453,,,23.677636580862384,22.374280438796568,-6,4.88,0.0,,,
325.629,406,405,407,,,109,103,399,398,23.11626729020162,23.097995716887453,23.134525730798487,,,23.677636580862384,22.374280438796568,-6,4.88,0.0,,,
325.731,405,407,407,,,110,101,399,400,23.097995716887453,23.134525730798487,23.134525730798487,,,23.894862604540023,21.939828391441296,-9,4.88,0.0,,,
325.832,406,406,407,,,108,105,397,400,23.11626729020162,23.11626729020162,23.134525730798487,,,23.460410557184748,22.80873248615184,-3,4.88,0.0,,,
325.933,407,404,406,,,112,99,398,400,23.134525730798487,23.079710844025783,23.11626729020162,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
326.034,406,407,404,,,108,102,398,401,23.11626729020162,23.134525730798487,23.079710844025783,,,23.460410557184748,22.15705441511893,-6,4.88,0.0,,,
326.135,407,404,406,,,112,99,399,398,23.134525730798487,23.079710844025783,23.11626729020162,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
326.236,404,407,406,,,112,102,398,399,23.079710844025783,23.134525730798487,23.11626729020162,,,24.329314651895295,22.15705441511893,-10,4.88,0.0,,,
326.337,406,406,405,,,109,105,398,400,23.11626729020162,23.11626729020162,23.097995716887453,,,23.677636580862384,22.80873248615184,-4,4.88,0.0,,,
326.438,404,407,404,,,112,98,399,400,23.079710844025783,23.134525730798487,23.079710844025783,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
326.539,407,406,406,,,107,102,399,400,23.134525730798487,23.11626729020162,23.11626729020162,,,23.243184533507115,22.15705441511893,-5,4.88,0.0,,,
326.64,403,407,405,,,112,99,398,399,23.06141250406108,23.134525730798487,23.097995716887453,,,24.329314651895295,21.50537634408602,-13,4.88,0.0,,,
326.742,404,406,404,,,110,103,396,400,23.079710844025783,23.11626729020162,23.079710844025783,,,23.894862604540023,22.374280438796568,-7,4.88,0.0,,,
326.843,406,404,407,,,111,105,399,398,23.11626729020162,23.079710844025783,23.134525730798487,,,24.11208862821766,22.80873248615184,-6,4.88,0.0,,,
326.944,405,406,405,,,112,100,396,400,23.097995716887453,23.11626729020162,23.097995716887453,,,24.329314651895295,21.722602367763656,-12,4.88,0.0,,,
327.045,405,407,404,,,107,102,399,400,23.097995716887453,23.134525730798487,23.079710844025783,,,23.243184533507115,22.15705441511893,-5,4.88,0.0,,,
327.146,406,407,407,,,111,99,398,399,23.11626729020162,23.134525730798487,23.134525730798487,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
327.247,407,404,407,,,109,102,399,398,23.134525730798487,23.079710844025783,23.134525730798487,,,23.677636580862384,22.15705441511893,-7,4.88,0.0,,,
327.348,407,405,406,,,110,106,400,398,23.134525730798487,23.097995716887453,23.11626729020162,,,23.894862604540023,23.02595850982948,-4,4.88,0.0,,,
327.45,405,407,404,,,113,100,399,401,23.097995716887453,23.134525730798487,23.079710844025783,,,24.54654067557293,21.722602367763656,-13,4.88,0.0,,,
327.551,407,407,406,,,107,101,398,399,23.134525730798487,23.134525730798487,23.11626729020162,,,23.243184533507115,21.939828391441296,-6,4.88,0.0,,,
327.652,406,405,405,,,111,99,399,401,23.11626729020162,23.097995716887453,23.097995716887453,,,24.11208862821766,21.50537634408602,-12,4.88,0.0,,,
327.753,403,406,406,,,109,102,399,400,23.06141250406108,23.11626729020162,23.11626729020162,,,23.677636580862384,22.15705441511893,-7,4.88,0.0,,,
327.854,407,406,405,,,111,104,399,400,23.134525730798487,23.11626729020162,23.097995716887453,,,24.11208862821766,22.591506462474204,-7,4.88,0.0,,,
327.955,404,407,406,,,111,101,397,400,23.079710844025783,23.134525730798487,23.11626729020162,,,24.11208862821766,21.939828391441296,-10,4.88,0.0,,,
328.057,403,407,406,,,109,104,397,401,23.06141250406108,23.134525730798487,23.11626729020162,,,23.677636580862384,22.591506462474204,-5,4.88,0.0,,,
328.158,406,407,404,,,113,99,397,400,23.11626729020162,23.134525730798487,23.079710844025783,,,24.54654067557293,21.50537634408602,-14,4.88,0.0,,,
328.259,406,405,407,,,108,102,399,400,23.11626729020162,23.097995716887453,23.134525730798487,,,23.460410557184748,22.15705441511893,-6,4.88,0.0,,,
328.36,406,405,407,,,113,102,399,400,23.11626729020162,23.097995716887453,23.134525730798487,,,24.54654067557293,22.15705441511893,-11,4.88,0.0,,,
328.461,407,404,406,,,111,101,399,400,23.134525730798487,23.079710844025783,23.11626729020162,,,24.11208862821766,21.939828391441296,-10,4.88,0.0,,,
328.562,406,404,407,,,109,105,399,398,23.11626729020162,23.079710844025783,23.134525730798487,,,23.677636580862384,22.80873248615184,-4,4.88,0.0,,,
328.663,406,405,407,,,112,98,399,400,23.11626729020162,23.097995716887453,23.134525730798487,,,24.329314651895295,21.288150320408388,-14,4.88,0.0,,,
328.764,406,406,405,,,108,101,399,400,23.11626729020162,23.11626729020162,23.097995716887453,,,23.460410557184748,21.939828391441296,-7,4.88,0.0,,,
328.865,406,406,406,,,113,100,399,400,23.11626729020162,23.11626729020162,23.11626729020162,,,24.54654067557293,21.722602367763656,-13,4.88,0.0,,,
